POSTING DATE,EFFECTIVE DATE,CREATE DATE,Customer/Vendor Code,Customer/Vendor Name,LOB,Region,BP TYPE,City,STATE,From WhsCode,From WhsName,To whsCode,TO WhsName,Model TYPE,Transfer Type,U_Frt,U_ActShipType,PRODUCT CATEGORY,ItemCode,QUANTITY,UNIT,RATE,SO ID,SO Creation Date,SO Due Date,U_DocStatus,NumAtCard,U_SOTYPE,BP CATEGORY,Document Type,Vehicle Type,Direct Dispatch,Comments,U_GRNNO,Loading/Unloading,Detention,KITITEM,U_AssetClass
21-06-2021,21-06-2021,21-06-2021,10006334,Cart Services Private Limited_Rewari_Khijuri,FMCG,North,RENTAL,Rewari,Haryana,UP03,Pallet Company India G.Noida New,10006334,Cart Services Private Limited_Rewari_Khijuri,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2021/1802,10-06-2021,26-06-2021,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
21-06-2021,21-06-2021,21-06-2021,10006334,Cart Services Private Limited_Rewari_Khijuri,FMCG,North,RENTAL,Rewari,Haryana,HY01,Pallet Company India Pataudi,10006334,Cart Services Private Limited_Rewari_Khijuri,Allot,Pallet CompanyOUT,3500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2021/1802,10-06-2021,26-06-2021,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,0,,,Wooden Pallet
21-06-2021,21-06-2021,21-06-2021,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,TL02,Pallet Company India Hyderabad,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,486,Nos,1950,2021/1804,10-06-2021,16-06-2021,C,,Rent,Ecommerce,Allot,40ft Open Trailer,Y,,1139,,,,Wooden Pallet
21-06-2021,21-06-2021,21-06-2021,10006334,Cart Services Private Limited_Rewari_Khijuri,FMCG,North,RENTAL,Rewari,Haryana,HY01,Pallet Company India Pataudi,10006334,Cart Services Private Limited_Rewari_Khijuri,Allot,Pallet CompanyOUT,3500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,200,Nos,1950,2021/1802,10-06-2021,26-06-2021,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,0,,,Wooden Pallet
22-06-2021,22-06-2021,22-06-2021,10006335,Cart Services Private Limited_Thiruvallur_Orakkadu,FMCG,South,RENTAL,Tiruvallur,Tamil Nadu,TN02,Pallet Company India Chennai,10006335,Cart Services Private Limited_Thiruvallur_Orakkadu,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,200,Nos,1950,2021/1433,26-05-2021,27-05-2021,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,0,0,,Wooden Pallet
22-06-2021,22-06-2021,22-06-2021,10006537,Cart Services Private Limited_Ahmedabad_Bavla,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Pallet Company India Kanera,10006537,Cart Services Private Limited_Ahmedabad_Bavla,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000104,400,Nos,2850,2021/1812,10-06-2021,11-06-2021,C,,Rent,Ecommerce,Allot,40ft Open Trailer,Y,,1161,,,,Wooden Pallet
22-06-2021,22-06-2021,22-06-2021,10006334,Cart Services Private Limited_Rewari_Khijuri,FMCG,North,RENTAL,Rewari,Haryana,HY01,Pallet Company India Pataudi,10006334,Cart Services Private Limited_Rewari_Khijuri,Allot,Pallet CompanyOUT,6000,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2021/1802,10-06-2021,26-06-2021,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
22-06-2021,22-06-2021,22-06-2021,10006537,Cart Services Private Limited_Ahmedabad_Bavla,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Pallet Company India Kanera,10006537,Cart Services Private Limited_Ahmedabad_Bavla,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000104,400,Nos,2850,2021/1812,10-06-2021,11-06-2021,C,,Rent,Ecommerce,Allot,40ft Open Trailer,Y,,1143,,,,Wooden Pallet
23-06-2021,23-06-2021,23-06-2021,10001629,Cart Services Pvt. Ltd. _ Bhiwandi _KDAntariksh Large Site,FMCG,West,RENTAL,Bhiwandi,Maharashtra,MH03,Pallet Company India Bhiwandi,10001629,Cart Services Pvt. Ltd. - Bhiwandi (KDAntariksh Large Site),Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000104,400,Nos,2850,2021/1816,10-06-2021,11-06-2021,C,,Rent,Ecommerce,Allot,40ft Open Trailer,N,,1176,,,,Wooden Pallet
23-06-2021,23-06-2021,23-06-2021,10006334,Cart Services Private Limited_Rewari_Khijuri,FMCG,North,RENTAL,Rewari,Haryana,UP03,Pallet Company India G.Noida New,10006334,Cart Services Private Limited_Rewari_Khijuri,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2021/1802,10-06-2021,26-06-2021,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
24-06-2021,24-06-2021,24-06-2021,10006334,Cart Services Private Limited_Rewari_Khijuri,FMCG,North,RENTAL,Rewari,Haryana,HY01,Pallet Company India Pataudi,10006334,Cart Services Private Limited_Rewari_Khijuri,Allot,Pallet CompanyOUT,3500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2021/1802,10-06-2021,26-06-2021,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,0,,,Wooden Pallet
24-06-2021,24-06-2021,24-06-2021,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,TL02,Pallet Company India Hyderabad,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,250,Nos,1950,2021/1055,05-05-2021,14-06-2021,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,,,,Wooden Pallet
24-06-2021,24-06-2021,24-06-2021,10006335,Cart Services Private Limited_Thiruvallur_Orakkadu,FMCG,South,RENTAL,Tiruvallur,Tamil Nadu,TN02,Pallet Company India Chennai,10006335,Cart Services Private Limited_Thiruvallur_Orakkadu,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,200,Nos,1950,2021/1433,26-05-2021,27-05-2021,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,0,0,,Wooden Pallet
24-06-2021,24-06-2021,24-06-2021,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,TL02,Pallet Company India Hyderabad,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2021/1055,05-05-2021,14-06-2021,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,,,,Wooden Pallet
24-06-2021,24-06-2021,24-06-2021,10001216,Cart Services Pvt. Ltd. _ Bangalore _Dasanapura,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10001216,Cart Services Pvt. Ltd. - Bangalore (Dasanapura),Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2021/2076,21-06-2021,23-06-2021,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,,,,Wooden Pallet
24-06-2021,24-06-2021,24-06-2021,10006334,Cart Services Private Limited_Rewari_Khijuri,FMCG,North,RENTAL,Rewari,Haryana,HY01,Pallet Company India Pataudi,10006334,Cart Services Private Limited_Rewari_Khijuri,Allot,Pallet CompanyOUT,3500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2021/1802,10-06-2021,26-06-2021,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,0,,,Wooden Pallet
25-06-2021,25-06-2021,25-06-2021,10006335,Cart Services Private Limited_Thiruvallur_Orakkadu,FMCG,South,RENTAL,Tiruvallur,Tamil Nadu,TN02,Pallet Company India Chennai,10006335,Cart Services Private Limited_Thiruvallur_Orakkadu,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,200,Nos,1950,2021/1433,26-05-2021,27-05-2021,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,0,0,,Wooden Pallet
25-06-2021,25-06-2021,25-06-2021,10006334,Cart Services Private Limited_Rewari_Khijuri,FMCG,North,RENTAL,Rewari,Haryana,HY01,Pallet Company India Pataudi,10006334,Cart Services Private Limited_Rewari_Khijuri,Allot,Pallet CompanyOUT,3500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2021/1802,10-06-2021,26-06-2021,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,0,,,Wooden Pallet
25-06-2021,25-06-2021,25-06-2021,10006334,Cart Services Private Limited_Rewari_Khijuri,FMCG,North,RENTAL,Rewari,Haryana,HY01,Pallet Company India Pataudi,10006334,Cart Services Private Limited_Rewari_Khijuri,Allot,Pallet CompanyOUT,3500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2021/1802,10-06-2021,26-06-2021,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,0,,,Wooden Pallet
25-06-2021,25-06-2021,25-06-2021,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,FMCG,North,RENTAL,Gurgaon,Haryana,UT01,Pallet Company India Rudrapur,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,495,Nos,1950,2021/2086,21-06-2021,12-07-2021,C,,Rent,Ecommerce,Allot,32ft MXL,N,,,0,0,,Wooden Pallet
25-06-2021,25-06-2021,25-06-2021,10006334,Cart Services Private Limited_Rewari_Khijuri,FMCG,North,RENTAL,Rewari,Haryana,UP03,Pallet Company India G.Noida New,10006334,Cart Services Private Limited_Rewari_Khijuri,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2021/1802,10-06-2021,26-06-2021,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
25-06-2021,25-06-2021,25-06-2021,10006407,Cart Services Private Limited_ Appanaickenpatty,FMCG,South,RENTAL,Coimbatore,Tamil Nadu,KA02,Pallet Company India Bangalore-Hobli,10006407,Cart Services Private Limited_ Appanaickenpatty,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,414,Nos,1950,2021/1803,10-06-2021,11-06-2021,C,,Rent,Ecommerce,Allot,32ft MXL,N,,,,,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006537,Cart Services Private Limited_Ahmedabad_Bavla,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Pallet Company India Kanera,10006537,Cart Services Private Limited_Ahmedabad_Bavla,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000038,80,Nos,2890,2021/2198,26-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,40ft Open Trailer,Y,,1232,,,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006678,Cart Services Private Limited_Haringhata,FMCG,East,RENTAL,Haringhata,West Bengal,WB01,Pallet Company India Kolkata,10006678,Cart Services Private Limited_Haringhata,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,450,Nos,1950,2021/2170,25-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,32ft MXL,Y,,1226,0,0,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006334,Cart Services Private Limited_Rewari_Khijuri,FMCG,North,RENTAL,Rewari,Haryana,UP03,Pallet Company India G.Noida New,10006334,Cart Services Private Limited_Rewari_Khijuri,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2021/1802,10-06-2021,26-06-2021,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,,,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,FMCG,North,RENTAL,Gurgaon,Haryana,UT01,Pallet Company India Rudrapur,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2021/2086,21-06-2021,12-07-2021,C,,Rent,Ecommerce,Allot,32ft MXL,N,,,0,0,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006678,Cart Services Private Limited_Haringhata,FMCG,East,RENTAL,Haringhata,West Bengal,WB01,Pallet Company India Kolkata,10006678,Cart Services Private Limited_Haringhata,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2021/2170,25-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,40ft Container Trailer,Y,,1238,0,0,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006516,Cart Services Private Limited_ Wadgaon,FMCG,West,RENTAL,Nagpur,Maharashtra,MH05,Pallet Company India Nagpur,10006516,Cart Services Private Limited_ Wadgaon,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000104,200,Nos,2850,2021/1815,10-06-2021,11-06-2021,C,,Rent,Ecommerce,Allot,40ft Open Trailer,Y,,1237,0,,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006678,Cart Services Private Limited_Haringhata,FMCG,East,RENTAL,Haringhata,West Bengal,WB01,Pallet Company India Kolkata,10006678,Cart Services Private Limited_Haringhata,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2021/2170,25-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,32ft MXL,Y,,1236,0,0,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,TL02,Pallet Company India Hyderabad,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,250,Nos,1950,2021/1055,05-05-2021,14-06-2021,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,,,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006678,Cart Services Private Limited_Haringhata,FMCG,East,RENTAL,Haringhata,West Bengal,WB01,Pallet Company India Kolkata,10006678,Cart Services Private Limited_Haringhata,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,450,Nos,1950,2021/2170,25-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,32ft MXL,Y,,1225,0,0,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,FMCG,North,RENTAL,Gurgaon,Haryana,HY01,Pallet Company India Pataudi,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,450,Nos,1950,2021/2086,21-06-2021,12-07-2021,C,,Rent,Ecommerce,Allot,32ft MXL,Y,,1228,0,,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006537,Cart Services Private Limited_Ahmedabad_Bavla,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Pallet Company India Kanera,10006537,Cart Services Private Limited_Ahmedabad_Bavla,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000104,200,Nos,2850,2021/1812,10-06-2021,11-06-2021,C,,Rent,Ecommerce,Allot,40ft Open Trailer,Y,,1235,,,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006516,Cart Services Private Limited_ Wadgaon,FMCG,West,RENTAL,Nagpur,Maharashtra,MH05,Pallet Company India Nagpur,10006516,Cart Services Private Limited_ Wadgaon,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000038,80,Nos,2890,2021/2197,26-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,40ft Open Trailer,Y,,1239,0,,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006678,Cart Services Private Limited_Haringhata,FMCG,East,RENTAL,Haringhata,West Bengal,WB01,Pallet Company India Kolkata,10006678,Cart Services Private Limited_Haringhata,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,170,Nos,1950,2021/2170,25-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,0,0,,Wooden Pallet
26-06-2021,26-06-2021,26-06-2021,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,FMCG,North,RENTAL,Gurgaon,Haryana,HY01,Pallet Company India Pataudi,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,460,Nos,1950,2021/2086,21-06-2021,12-07-2021,C,,Rent,Ecommerce,Allot,32ft MXL,Y,,1229,0,,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10006335,Cart Services Private Limited_Thiruvallur_Orakkadu,FMCG,South,RENTAL,Tiruvallur,Tamil Nadu,TN02,Pallet Company India Chennai,10006335,Cart Services Private Limited_Thiruvallur_Orakkadu,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,200,Nos,1950,2021/1433,26-05-2021,27-05-2021,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,0,0,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10006678,Cart Services Private Limited_Haringhata,FMCG,East,RENTAL,Haringhata,West Bengal,WB01,Pallet Company India Kolkata,10006678,Cart Services Private Limited_Haringhata,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2021/2170,25-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,40ft Container Trailer,Y,,1252,0,0,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,FMCG,North,RENTAL,Gurgaon,Haryana,HY01,Pallet Company India Pataudi,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,450,Nos,1950,2021/2086,21-06-2021,12-07-2021,C,,Rent,Ecommerce,Allot,32ft MXL,Y,,1256,0,,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10006678,Cart Services Private Limited_Haringhata,FMCG,East,RENTAL,Haringhata,West Bengal,WB01,Pallet Company India Kolkata,10006678,Cart Services Private Limited_Haringhata,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,480,Nos,1950,2021/2170,25-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,40ft Container Trailer,Y,,1254,0,0,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10006678,Cart Services Private Limited_Haringhata,FMCG,East,RENTAL,Haringhata,West Bengal,WB01,Pallet Company India Kolkata,10006678,Cart Services Private Limited_Haringhata,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,480,Nos,1950,2021/2170,25-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,40ft Container Trailer,Y,,1250,0,0,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10006335,Cart Services Private Limited_Thiruvallur_Orakkadu,FMCG,South,RENTAL,Tiruvallur,Tamil Nadu,TN02,Pallet Company India Chennai,10006335,Cart Services Private Limited_Thiruvallur_Orakkadu,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,200,Nos,1950,2021/1433,26-05-2021,27-05-2021,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,0,0,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,FMCG,North,RENTAL,Gurgaon,Haryana,UT01,Pallet Company India Rudrapur,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2021/2086,21-06-2021,12-07-2021,C,,Rent,Ecommerce,Allot,32ft MXL,N,,,0,0,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10006678,Cart Services Private Limited_Haringhata,FMCG,East,RENTAL,Haringhata,West Bengal,WB01,Pallet Company India Kolkata,10006678,Cart Services Private Limited_Haringhata,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,480,Nos,1950,2021/2170,25-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,40ft Container Trailer,Y,,1249,0,0,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,FMCG,South,RENTAL,Chennai,Tamil Nadu,TN02,Pallet Company India Chennai,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,Damage Swap,Pallet CompanyOUT,0,Pallet Company Transport borne by Pallet Company,Wooden Pallet,A010000007,70,Nos,1750,2021/2201,26-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,0,0,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10006334,Cart Services Private Limited_Rewari_Khijuri,FMCG,North,RENTAL,Rewari,Haryana,UP03,Pallet Company India G.Noida New,10006334,Cart Services Private Limited_Rewari_Khijuri,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2021/1802,10-06-2021,26-06-2021,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,TL02,Pallet Company India Hyderabad,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,200,Nos,1950,2021/1055,05-05-2021,14-06-2021,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,,,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,FMCG,North,RENTAL,Gurgaon,Haryana,UT01,Pallet Company India Rudrapur,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2021/2086,21-06-2021,12-07-2021,C,,Rent,Ecommerce,Allot,32ft MXL,N,,,0,0,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,FMCG,North,RENTAL,Gurgaon,Haryana,HY01,Pallet Company India Pataudi,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,450,Nos,1950,2021/2086,21-06-2021,12-07-2021,C,,Rent,Ecommerce,Allot,32ft MXL,Y,,1247,0,,,Wooden Pallet
28-06-2021,28-06-2021,28-06-2021,10006678,Cart Services Private Limited_Haringhata,FMCG,East,RENTAL,Haringhata,West Bengal,WB01,Pallet Company India Kolkata,10006678,Cart Services Private Limited_Haringhata,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2021/2170,25-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,40ft Container Trailer,Y,,1255,0,0,,Wooden Pallet
29-06-2021,29-06-2021,29-06-2021,10006334,Cart Services Private Limited_Rewari_Khijuri,FMCG,North,RENTAL,Rewari,Haryana,HY01,Pallet Company India Pataudi,10006334,Cart Services Private Limited_Rewari_Khijuri,Allot,Pallet CompanyOUT,3500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2021/1802,10-06-2021,26-06-2021,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,0,,,Wooden Pallet
29-06-2021,29-06-2021,29-06-2021,10006678,Cart Services Private Limited_Haringhata,FMCG,East,RENTAL,Haringhata,West Bengal,WB01,Pallet Company India Kolkata,10006678,Cart Services Private Limited_Haringhata,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,170,Nos,1950,2021/2170,25-06-2021,28-06-2021,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,0,0,,Wooden Pallet
