POSTING DATE,EFFECTIVE DATE,CREATE DATE,TRANSFER IN EFFECTIVE DATE,Customer/Vendor Code,Customer/Vendor Name,LOB,Region,BP TYPE,City,STATE,From WhsCode,From WhsName,To whsCode,TO WhsName,Model TYPE,Transfer Type,U_Frt,U_ActShipType,PRODUCT CATEGORY,ItemCode,QUANTITY,UNIT,RATE,SO ID,SO Creation Date,SO Due Date,U_DocStatus,NumAtCard,U_SOTYPE,BP CATEGORY,Document Type,TRANSPORTER NAME,U_GRNNO,Loading/Unloading,Detention,U_AssetClass
23-06-2022,22-06-2022,23-06-2022,,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,FMCG,North,RENTAL,Gurgaon,Haryana,10006666,Cart Services Private Limited_Gurgaon_Sanpka_MH,UP03,Pallet Company  India G.Noida New,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-150,Nos,1950,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,,,Wooden Pallet
01-07-2022,31-05-2022,01-07-2022,,10006737,Cart Services Private Limited_Chennai_Koduvalli_2A,FMCG,South,RENTAL,Chennai,Tamil Nadu,10006737,Cart Services Private Limited_Chennai_Koduvalli_2A,TN02,Pallet Company  India Chennai,Damage Swap Return,Pallet Company IN,0,Customer Transport,Wooden Pallet,A010000023,-83,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,0,0,Wooden Pallet
01-07-2022,31-05-2022,01-07-2022,,10006737,Cart Services Private Limited_Chennai_Koduvalli_2A,FMCG,South,RENTAL,Chennai,Tamil Nadu,10006737,Cart Services Private Limited_Chennai_Koduvalli_2A,TN02,Pallet Company  India Chennai,Return,Pallet Company IN,0,Customer Transport,Wooden Pallet,A010000003,-1,Nos,1500,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,0,0,Wooden Pallet
02-07-2022,01-07-2022,02-07-2022,,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,0,Customer Transport,Separator Sheets,A060000059,-164,Nos,269.46,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet - SS
02-07-2022,01-07-2022,02-07-2022,,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,0,Customer Transport,Wooden Pallet,A010000023,-164,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet
02-07-2022,01-07-2022,02-07-2022,,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,0,Customer Transport,Separator Sheets,A060000059,-200,Nos,269.46,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet - SS
02-07-2022,01-07-2022,02-07-2022,,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,0,Customer Transport,Wooden Pallet,A010000023,-200,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet
02-07-2022,02-07-2022,02-07-2022,,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,0,Customer Transport,Wooden Pallet,A010000023,-200,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet
02-07-2022,02-07-2022,02-07-2022,,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,0,Customer Transport,Separator Sheets,A060000059,-200,Nos,269.46,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet - SS
12-07-2022,10-06-2022,12-07-2022,,10007199,Cart Services Private Limited_Dharwad FC,FMCG,South,RENTAL,Dharwad,Karnataka,10007199,Cart Services Private Limited_Dharwad FC,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-235,Nos,1950,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
12-07-2022,09-06-2022,12-07-2022,,10007199,Cart Services Private Limited_Dharwad FC,FMCG,South,RENTAL,Dharwad,Karnataka,10007199,Cart Services Private Limited_Dharwad FC,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-30,Nos,1500,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
12-07-2022,10-06-2022,12-07-2022,,10007199,Cart Services Private Limited_Dharwad FC,FMCG,South,RENTAL,Dharwad,Karnataka,10007199,Cart Services Private Limited_Dharwad FC,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-65,Nos,1500,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
12-07-2022,10-06-2022,12-07-2022,,10007199,Cart Services Private Limited_Dharwad FC,FMCG,South,RENTAL,Dharwad,Karnataka,10007199,Cart Services Private Limited_Dharwad FC,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-248,Nos,1950,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
12-07-2022,09-06-2022,12-07-2022,,10007199,Cart Services Private Limited_Dharwad FC,FMCG,South,RENTAL,Dharwad,Karnataka,10007199,Cart Services Private Limited_Dharwad FC,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-7,Nos,1500,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
12-07-2022,09-06-2022,12-07-2022,,10007199,Cart Services Private Limited_Dharwad FC,FMCG,South,RENTAL,Dharwad,Karnataka,10007199,Cart Services Private Limited_Dharwad FC,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-293,Nos,1950,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
12-07-2022,10-06-2022,12-07-2022,,10007199,Cart Services Private Limited_Dharwad FC,FMCG,South,RENTAL,Dharwad,Karnataka,10007199,Cart Services Private Limited_Dharwad FC,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-52,Nos,1500,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
12-07-2022,09-06-2022,12-07-2022,,10007199,Cart Services Private Limited_Dharwad FC,FMCG,South,RENTAL,Dharwad,Karnataka,10007199,Cart Services Private Limited_Dharwad FC,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-270,Nos,1950,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
19-07-2022,15-07-2022,19-07-2022,,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,15,Customer Transport,Wooden Pallet,A010000023,-116,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet
19-07-2022,11-07-2022,19-07-2022,,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,0,Customer Transport,Separator Sheets,A060000059,-160,Nos,269.46,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet - SS
19-07-2022,08-07-2022,19-07-2022,,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,0,Customer Transport,Separator Sheets,A060000059,-160,Nos,269.46,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet - SS
19-07-2022,08-07-2022,19-07-2022,,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,0,Customer Transport,Wooden Pallet,A010000023,-160,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet
19-07-2022,11-07-2022,19-07-2022,,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,0,Customer Transport,Wooden Pallet,A010000023,-160,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet
19-07-2022,28-06-2022,19-07-2022,,10001317,Cart Services Pvt. Ltd. _ Hyderabad _Medchal _ Malkajgiri,FMCG,South,RENTAL,Hyderabad,Telangana,10001317,Cart Services Pvt. Ltd. - Hyderabad (Medchal - Malkajgiri),TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,0,Customer Transport,Separator Sheets,A060000059,-186,Nos,269.46,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet - SS
19-07-2022,28-06-2022,19-07-2022,,10001317,Cart Services Pvt. Ltd. _ Hyderabad _Medchal _ Malkajgiri,FMCG,South,RENTAL,Hyderabad,Telangana,10001317,Cart Services Pvt. Ltd. - Hyderabad (Medchal - Malkajgiri),TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,0,Customer Transport,Wooden Pallet,A010000023,-187,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet
19-07-2022,15-07-2022,19-07-2022,,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,FMCG,South,RENTAL,Hyderabad,Telangana,10006524,Cart Services Pvt. Ltd. _ Hyderabad _Pudur,TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,15,Customer Transport,Separator Sheets,A060000059,-116,Nos,269.46,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,,,Wooden Pallet - SS
19-08-2022,12-08-2022,19-08-2022,,10001325,Cart Services Pvt. Ltd. _ Indore,FMCG,West,RENTAL,Indore,Madhya Pradesh,10001325,Cart Services Pvt. Ltd. - Indore,MP02,Pallet Company  India Indore,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-128,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,Wooden Pallet
30-08-2022,28-08-2022,30-08-2022,,10001443,Cart Services Pvt. Ltd. _ Krishnagiri,FMCG,South,RENTAL,Krishnagiri,Tamil Nadu,10001443,Cart Services Pvt. Ltd. - Krishnagiri,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-150,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,,,Wooden Pallet
30-08-2022,23-08-2022,30-08-2022,,10001443,Cart Services Pvt. Ltd. _ Krishnagiri,FMCG,South,RENTAL,Krishnagiri,Tamil Nadu,10001443,Cart Services Pvt. Ltd. - Krishnagiri,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-300,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,,,Wooden Pallet
02-09-2022,31-08-2022,02-09-2022,,10001319,Cart Services Pvt. Ltd. _ Ballabhagarh _Delhi Mathura Road,FMCG,North,RENTAL,Faridabad,Haryana,HY08,Pallet Company  India Pataudi Gadaipur,HY08,Pallet Company  India Pataudi Gadaipur,Damage Swap Return,Pallet Company IN,0,Pallet Company  Transport borne by Pallet Company ,Separator Sheets,A060000059,-250,Nos,269.46,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet - SS
02-09-2022,31-08-2022,02-09-2022,,10001319,Cart Services Pvt. Ltd. _ Ballabhagarh _Delhi Mathura Road,FMCG,North,RENTAL,Faridabad,Haryana,HY08,Pallet Company  India Pataudi Gadaipur,HY08,Pallet Company  India Pataudi Gadaipur,Damage Swap Return,Pallet Company IN,0,Pallet Company  Transport borne by Pallet Company ,Wooden Pallet,A010000023,-250,Nos,1950,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
22-09-2022,29-08-2022,22-09-2022,,10001443,Cart Services Pvt. Ltd. _ Krishnagiri,FMCG,South,RENTAL,Krishnagiri,Tamil Nadu,10001443,Cart Services Pvt. Ltd. - Krishnagiri,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-2,Nos,1500,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,,,Wooden Pallet
22-09-2022,29-08-2022,22-09-2022,,10001443,Cart Services Pvt. Ltd. _ Krishnagiri,FMCG,South,RENTAL,Krishnagiri,Tamil Nadu,10001443,Cart Services Pvt. Ltd. - Krishnagiri,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-298,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,,,Wooden Pallet
26-09-2022,23-09-2022,26-09-2022,,10007051,Cart Services Private Limited_Bangalore_Kanekallu,FMCG,South,RENTAL,Bangalore,Karnataka,10007051,Cart Services Private Limited_Bangalore_Kanekallu,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Customer Transport,Wooden Pallet,A010000023,-70,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,0,0,Wooden Pallet
26-09-2022,07-09-2022,26-09-2022,,10006814,Cart Services Pvt. Ltd. _ Bhiwandi_CF,FMCG,West,RENTAL,Thane,Maharashtra,MH07,Pallet Company  India Bhiwandi,MH07,Pallet Company  India Bhiwandi,Trial,Pallet Company IN,1,Pallet Company  Transport borne by Pallet Company ,Stillage Tube,A130000011,-5,Nos,6925,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,,,Retention Cage-N
26-09-2022,07-09-2022,26-09-2022,,10006814,Cart Services Pvt. Ltd. _ Bhiwandi_CF,FMCG,West,RENTAL,Thane,Maharashtra,MH07,Pallet Company  India Bhiwandi,MH07,Pallet Company  India Bhiwandi,Trial,Pallet Company IN,1,Pallet Company  Transport borne by Pallet Company ,Lid,A040000001,-1,Nos,750,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,,,FLC - Small - LID
26-09-2022,07-09-2022,26-09-2022,,10006814,Cart Services Pvt. Ltd. _ Bhiwandi_CF,FMCG,West,RENTAL,Thane,Maharashtra,MH07,Pallet Company  India Bhiwandi,MH07,Pallet Company  India Bhiwandi,Trial,Pallet Company IN,1,Pallet Company  Transport borne by Pallet Company ,Side Walls,A030000001,-1,Nos,2400,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,,,FLC - Small
26-09-2022,07-09-2022,26-09-2022,,10006814,Cart Services Pvt. Ltd. _ Bhiwandi_CF,FMCG,West,RENTAL,Thane,Maharashtra,MH07,Pallet Company  India Bhiwandi,MH07,Pallet Company  India Bhiwandi,Trial,Pallet Company IN,1,Pallet Company  Transport borne by Pallet Company ,Wooden Pallet,A010000017,-1,Nos,1250,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,,,Wooden Pallet
26-09-2022,07-09-2022,26-09-2022,,10006814,Cart Services Pvt. Ltd. _ Bhiwandi_CF,FMCG,West,RENTAL,Thane,Maharashtra,MH07,Pallet Company  India Bhiwandi,MH07,Pallet Company  India Bhiwandi,Trial,Pallet Company IN,1,Pallet Company  Transport borne by Pallet Company ,Plastic Pallets,A020000001,-1,Nos,2300,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,,,FLC - Small
26-09-2022,07-09-2022,26-09-2022,,10006814,Cart Services Pvt. Ltd. _ Bhiwandi_CF,FMCG,West,RENTAL,Thane,Maharashtra,MH07,Pallet Company  India Bhiwandi,MH07,Pallet Company  India Bhiwandi,Trial,Pallet Company IN,1,Pallet Company  Transport borne by Pallet Company ,FLC,A110000154,-1,Nos,16000,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,,,FLC - Window
27-09-2022,26-09-2022,27-09-2022,,10006869,Cart Serivice Private Limited_Gurgaon_JKS,FMCG,North,RENTAL,Gurgaon,Haryana,10006869,Cart Serivice Private Limited_Gurgaon_JKS,HY08,Pallet Company  India Pataudi Gadaipur,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-300,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,Wooden Pallet
06-10-2022,01-10-2022,06-10-2022,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB04,Pallet Company  India Kolkata,WB04,Pallet Company  India Kolkata,Return,Pallet Company IN,10,Pallet Company  Transport borne by Pallet Company ,Wooden Pallet,A010000023,-294,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
06-10-2022,01-10-2022,06-10-2022,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB04,Pallet Company  India Kolkata,WB04,Pallet Company  India Kolkata,Return,Pallet Company IN,10,Pallet Company  Transport borne by Pallet Company ,Wooden Pallet,A010000003,-36,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
06-10-2022,01-10-2022,06-10-2022,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB04,Pallet Company  India Kolkata,WB04,Pallet Company  India Kolkata,Return,Pallet Company IN,10,Pallet Company  Transport borne by Pallet Company ,Wooden Pallet,A010000023,-280,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
06-10-2022,01-10-2022,06-10-2022,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB04,Pallet Company  India Kolkata,WB04,Pallet Company  India Kolkata,Return,Pallet Company IN,10,Pallet Company  Transport borne by Pallet Company ,Wooden Pallet,A010000003,-20,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
10-10-2022,01-10-2022,10-10-2022,,10006516,Cart Services Private Limited_ Wadgaon,FMCG,West,RENTAL,Nagpur,Maharashtra,10006516,Cart Services Private Limited_ Wadgaon,MH08,Pallet Company  India Nagpur,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-330,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,Wooden Pallet
10-10-2022,30-09-2022,10-10-2022,,10006516,Cart Services Private Limited_ Wadgaon,FMCG,West,RENTAL,Nagpur,Maharashtra,10006516,Cart Services Private Limited_ Wadgaon,MH08,Pallet Company  India Nagpur,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-330,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,Wooden Pallet
10-10-2022,04-10-2022,10-10-2022,,10006516,Cart Services Private Limited_ Wadgaon,FMCG,West,RENTAL,Nagpur,Maharashtra,10006516,Cart Services Private Limited_ Wadgaon,MH08,Pallet Company  India Nagpur,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-340,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,Wooden Pallet
12-10-2022,11-10-2022,12-10-2022,,10000408,Cart Services Pvt. Ltd. _ Gurgaon _Bilaspur _NCR Flex _2 _ Bilaspur FC,FMCG,North,RENTAL,Gurgaon,Haryana,10000408,Cart Services Pvt. Ltd. - Gurgaon (Bilaspur) (NCR Flex -2 - Bilaspur FC),HY08,Pallet Company  India Pataudi Gadaipur,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-300,Nos,1950,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
13-10-2022,11-10-2022,13-10-2022,,10006790,Cart Services Private Limited_Bhiwandi_Saidham_G1_Dohale,FMCG,West,RENTAL,Thane,Maharashtra,10006790,Cart Services Private Limited_Bhiwandi_Saidham_G1_Dohale,MH07,Pallet Company  India Bhiwandi,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-108,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
13-10-2022,11-10-2022,13-10-2022,,10006790,Cart Services Private Limited_Bhiwandi_Saidham_G1_Dohale,FMCG,West,RENTAL,Thane,Maharashtra,10006790,Cart Services Private Limited_Bhiwandi_Saidham_G1_Dohale,MH07,Pallet Company  India Bhiwandi,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-31,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
15-10-2022,11-10-2022,15-10-2022,,10006516,Cart Services Private Limited_ Wadgaon,FMCG,West,RENTAL,Nagpur,Maharashtra,10006516,Cart Services Private Limited_ Wadgaon,MH08,Pallet Company  India Nagpur,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-350,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,Wooden Pallet
16-10-2022,12-10-2022,16-10-2022,,10006516,Cart Services Private Limited_ Wadgaon,FMCG,West,RENTAL,Nagpur,Maharashtra,10006516,Cart Services Private Limited_ Wadgaon,MH08,Pallet Company  India Nagpur,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-300,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,Wooden Pallet
17-10-2022,15-10-2022,17-10-2022,,10001378,Cart Services Pvt. Ltd. _ Ludhiana,FMCG,North,RENTAL,Ludhiana,Punjab,10001378,Cart Services Pvt. Ltd. - Ludhiana,HY06,Pallet Company  India Ambala,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-27,Nos,1500,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
17-10-2022,13-10-2022,17-10-2022,,10006516,Cart Services Private Limited_ Wadgaon,FMCG,West,RENTAL,Nagpur,Maharashtra,10006516,Cart Services Private Limited_ Wadgaon,MH08,Pallet Company  India Nagpur,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-350,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,Wooden Pallet
17-10-2022,15-10-2022,17-10-2022,,10001378,Cart Services Pvt. Ltd. _ Ludhiana,FMCG,North,RENTAL,Ludhiana,Punjab,10001378,Cart Services Pvt. Ltd. - Ludhiana,HY06,Pallet Company  India Ambala,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-273,Nos,1950,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
20-10-2022,19-10-2022,20-10-2022,,10001378,Cart Services Pvt. Ltd. _ Ludhiana,FMCG,North,RENTAL,Ludhiana,Punjab,10001378,Cart Services Pvt. Ltd. - Ludhiana,HY06,Pallet Company  India Ambala,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-236,Nos,1950,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
20-10-2022,19-10-2022,20-10-2022,,10001378,Cart Services Pvt. Ltd. _ Ludhiana,FMCG,North,RENTAL,Ludhiana,Punjab,10001378,Cart Services Pvt. Ltd. - Ludhiana,HY06,Pallet Company  India Ambala,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-64,Nos,1500,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
20-10-2022,17-10-2022,20-10-2022,,10001378,Cart Services Pvt. Ltd. _ Ludhiana,FMCG,North,RENTAL,Ludhiana,Punjab,10001378,Cart Services Pvt. Ltd. - Ludhiana,HY06,Pallet Company  India Ambala,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-25,Nos,1500,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
20-10-2022,19-10-2022,20-10-2022,,10001378,Cart Services Pvt. Ltd. _ Ludhiana,FMCG,North,RENTAL,Ludhiana,Punjab,10001378,Cart Services Pvt. Ltd. - Ludhiana,HY06,Pallet Company  India Ambala,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-184,Nos,1500,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
20-10-2022,19-10-2022,20-10-2022,,10001378,Cart Services Pvt. Ltd. _ Ludhiana,FMCG,North,RENTAL,Ludhiana,Punjab,10001378,Cart Services Pvt. Ltd. - Ludhiana,HY06,Pallet Company  India Ambala,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-116,Nos,1950,,,,C,,,Ecommerce,Dehire Received,BLOOMING LOGISTICS AND WAREHOUSING SERVICES (LLP),,0,0,Wooden Pallet
